sex,height
male,69
male,68
male,68
male,73
male,70
male,70
male,70
male,76
male,68
male,72
male,74
male,72
male,71
male,70
male,71
male,68
male,74
male,70
male,76
male,63
male,74
male,70
male,74
male,69
male,71
male,64
male,68
male,67
male,72
male,73
male,79
male,70
male,72
male,69
male,70
male,72
male,74
male,68
male,67
male,74
male,70
male,63
male,75
male,71
male,73
male,74
male,69
male,72
male,74
male,72
male,74
male,68
male,67
male,78
male,70
male,72
male,71
male,69
male,72
male,68
male,67
male,69
male,67
male,75
male,69
male,75
male,70
male,73
male,71
male,68
male,72
male,71
male,73
male,69
male,66
male,69
male,76
male,64
male,74
male,68
male,67
male,79
male,67
male,73
male,70
male,70
male,67
male,70
male,73
male,70
male,75
male,69
male,77
male,77
male,72
male,70
male,75
male,72
male,70
male,71
male,70
male,69
male,72
male,73
male,75
male,73
male,66
male,69
male,71
male,71
male,73
male,71
male,70
male,68
male,72
male,68
male,66
male,68
male,67
male,72
male,71
male,75
male,65
male,74
male,73
male,77
male,62
male,73
male,66
male,70
male,72
male,69
male,71
male,72
male,64
male,79
male,73
male,70
male,68
male,72
male,66
male,71
male,68
male,70
male,69
male,72
male,65
male,65
male,69
male,75
male,70
male,77
male,74
male,72
male,76
male,70
male,71
male,74
male,75
male,73
male,70
male,70
male,68
male,72
male,60
male,72
male,71
male,66
male,68
male,69
male,75
male,73
male,75
male,74
male,75
male,73
male,69
male,67
male,72
male,71
male,65
male,68
male,67
male,71
male,66
male,66
male,69
male,72
male,70
male,68
male,71
male,67
male,65
male,73
male,67
male,70
male,71
male,73
male,75
male,74
male,70
male,69
male,69
male,69
male,72
male,72
male,75
male,70
male,73
male,68
male,68
male,66
male,68
male,71
male,75
male,70
male,65
male,70
male,75
male,70
male,65
male,74
male,71
male,69
male,70
male,71
male,72
male,72
male,73
male,75
male,66
male,71
male,69
male,70
male,67
male,69
male,69
male,73
male,72
male,74
male,70
male,64
male,68
male,73
male,71
male,73
male,71
male,66
male,66
male,73
male,70
male,76
male,73
male,72
male,73
male,71
male,72
male,72
male,72
male,68
male,68
male,67
male,70
male,68
male,74
male,73
male,74
male,70
male,71
male,74
male,66
male,68
male,67
male,69
male,70
male,70
male,72
male,70
male,68
male,72
male,69
male,68
male,73
male,74
male,70
male,74
male,75
male,70
male,70
male,73
male,73
male,70
male,71
male,77
male,73
male,74
male,69
male,72
male,71
male,78
male,74
male,72
male,73
male,69
male,74
male,76
male,73
male,75
male,71
male,71
male,71
male,73
male,67
male,75
male,70
male,67
male,75
male,70
male,72
male,77
male,71
male,76
male,68
male,73
male,74
male,75
male,72
male,77
male,74
male,70
male,73
male,73
male,74
male,76
male,68
male,73
male,69
male,72
male,65
male,72
male,70
male,76
male,70
male,70
male,72
male,73
male,66
male,73
male,71
male,75
male,73
male,66
male,67
male,79
male,65
male,72
male,73
male,80
male,73
male,72
male,71
male,74
male,76
male,71
male,75
male,77
male,73
male,69
male,67
male,67
male,74
male,75
male,72
male,73
male,72
male,72
male,73
male,72
male,66
male,70
male,74
male,70
male,73
male,75
male,70
male,70
male,66
male,72
male,70
male,76
male,68
male,74
male,70
male,71
male,74
male,69
male,74
male,75
male,73
male,75
male,70
male,72
male,73
male,67
male,68
male,69
male,66
male,70
male,72
male,74
male,70
male,68
male,72
male,73
male,65
male,71
male,66
male,72
male,72
male,70
male,70
male,67
male,69
male,68
male,70
male,72
male,70
male,72
male,71
male,71
male,71
male,69
male,71
male,66
male,68
male,73
male,72
male,69
male,64
male,74
male,68
male,80
male,68
male,70
male,69
male,75
male,74
male,71
male,66
male,68
male,72
male,75
male,70
male,78
male,68
male,68
male,76
male,69
male,74
male,67
male,70
male,67
male,70
male,70
male,71
male,68
male,66
male,76
male,73
male,68
male,74
male,70
male,68
male,70
male,76
male,68
male,71
male,72
male,76
male,71
male,70
male,72
male,64
male,65
male,69
male,72
male,72
male,69
male,68
male,71
male,72
male,72
male,72
male,71
male,69
male,68
male,70
male,75
male,69
male,70
male,73
male,74
male,67
male,72
male,74
male,75
male,71
male,75
male,68
male,66
male,68
male,75
male,69
male,72
male,69
male,69
male,67
male,72
male,69
male,75
male,68
male,72
male,74
male,72
male,69
male,70
male,73
male,74
male,72
male,69
male,68
male,72
male,74
male,72
male,73
male,72
male,72
male,73
male,71
male,71
male,71
male,74
male,70
male,74
male,68
male,70
male,70
male,69
male,69
male,70
male,71
male,73
male,72
male,69
male,73
male,75
male,71
male,72
male,75
male,73
male,71
male,72
male,69
male,70
male,67
male,72
male,67
male,70
male,72
male,68
male,74
male,72
male,67
male,70
male,70
male,70
male,66
male,72
male,66
male,66
male,70
male,68
male,68
male,70
male,75
male,72
male,74
male,71
male,72
male,72
male,70
male,76
male,67
male,67
male,67
male,70
male,70
male,74
male,74
male,71
male,70
male,72
male,75
male,70
male,69
male,71
male,68
male,73
male,75
male,70
male,73
male,66
male,72
male,70
male,69
male,73
male,70
male,71
male,70
male,73
male,74
male,74
male,70
male,69
male,68
male,70
male,70
male,73
male,70
male,71
male,71
male,70
male,67
male,67
male,70
male,72
male,72
male,72
male,76
male,72
male,70
male,67
male,73
male,68
male,68
male,71
male,77
male,75
male,66
male,72
male,78
male,72
male,73
male,72
male,66
male,66
male,70
male,69
male,75
male,67
male,70
male,69
male,75
male,69
male,70
male,68
male,70
male,75
male,69
male,70
male,74
male,69
male,72
male,70
male,63
male,72
male,72
male,70
male,72
male,66
male,72
male,69
male,70
male,71
male,74
male,71
male,69
male,69
male,69
male,75
male,74
male,69
male,70
male,74
male,72
male,72
male,69
male,68
male,70
male,69
male,69
male,70
male,76
male,73
male,68
male,69
male,71
male,70
male,70
male,76
male,72
male,68
male,70
male,71
male,67
male,70
male,70
male,69
male,74
male,70
male,69
male,72
male,68
male,71
male,70
male,69
male,71
male,69
male,72
male,70
male,74
male,70
male,71
male,69
male,76
male,72
male,70
male,72
male,66
male,69
male,74
male,72
male,75
male,74
male,73
male,70
male,67
male,74
male,75
male,69
male,69
male,72
male,68
male,70
male,68
male,72
male,70
male,72
male,71
male,70
male,72
male,67
male,68
male,74
male,72
male,67
male,69
male,70
male,71
male,69
male,68
male,72
male,70
male,74
male,71
male,71
male,72
male,69
male,70
male,74
male,69
male,69
male,71
male,70
male,72
male,66
male,71
male,73
male,72
male,70
male,71
male,72
male,72
male,73
male,70
male,69
male,73
male,71
male,66
male,70
male,65
male,70
male,73
male,70
male,72
male,76
male,75
male,72
male,69
male,74
male,70
male,72
male,72
male,70
male,67
male,72
male,75
male,67
male,68
male,74
male,69
male,67
male,68
male,70
male,70
male,67
male,72
male,70
male,71
male,66
male,71
male,71
male,75
male,71
male,67
male,72
male,60
male,71
male,67
male,69
male,74
male,70
male,76
male,67
male,72
male,72
male,69
male,67
male,71
male,72
male,70
male,72
male,72
male,70
male,70
male,72
male,72
male,65
male,71
male,71
male,72
male,67
male,67
male,80
male,75
male,67
male,70
male,69
male,69
male,68
male,71
male,72
male,69
male,64
male,71
male,76
male,73
male,69
male,70
male,72
male,71
male,72
male,70
male,72
male,71
male,70
male,71
male,65
male,65
male,66
male,72
male,70
male,72
male,66
male,70
male,72
male,67
male,72
male,73
male,67
male,68
male,65
male,70
male,67
male,74
male,74
male,75
male,72
male,73
male,71
male,69
male,74
male,71
male,70
male,78
male,76
male,68
male,72
male,64
male,75
male,66
male,69
male,70
male,75
male,70
male,69
male,69
male,69
male,69
male,67
male,69
male,73
male,70
male,72
male,68
male,73
male,72
male,71
male,65
male,69
male,79
male,70
male,72
male,69
male,68
male,72
male,71
male,70
male,70
male,64
male,72
male,76
male,76
male,67
male,68
male,69
male,72
male,73
male,68
male,70
male,74
male,70
male,70
male,72
male,66
male,71
male,71
male,67
male,67
male,67
male,74
male,68
male,74
male,80
male,71
male,72
male,71
male,63
male,72
male,70
male,72
male,73
male,69
male,71
male,65
male,65
male,75
male,72
male,73
male,71
male,71
male,71
male,75
male,75
male,66
male,69
male,74
male,70
male,70
male,70
male,68
male,75
male,69
male,71
male,76
male,71
male,71
male,72
male,66
male,70
male,69
male,68
male,72
male,72
male,71
male,75
male,68
male,72
male,72
male,70
male,69
male,69
male,75
male,69
male,70
male,70
male,70
male,70
male,68
male,73
male,71
male,70
male,72
male,73
male,72
male,71
male,72
male,68
male,68
male,69
male,73
male,70
male,69
male,70
male,67
male,77
male,75
male,71
male,70
male,73
male,70
male,71
male,73
male,70
male,69
male,71
male,72
male,73
male,70
male,74
male,73
male,73
male,68
male,72
male,65
male,71
male,67
male,67
male,72
male,63
male,74
male,74
male,72
male,75
male,71
male,70
male,71
male,61
male,73
male,74
male,69
male,66
male,71
male,71
male,70
male,64
male,69
male,71
male,70
male,71
male,72
male,72
male,74
male,72
male,75
male,69
male,70
male,72
male,67
male,73
male,69
male,74
male,76
male,68
male,72
male,69
male,72
male,72
male,72
male,67
male,67
male,75
male,74
male,69
male,70
male,70
male,70
male,74
male,68
male,73
male,69
male,72
male,71
male,71
male,72
male,69
male,69
male,75
male,70
male,70
male,72
male,70
male,74
male,67
male,72
male,73
male,71
male,65
male,73
male,67
male,71
male,72
male,75
male,64
male,72
male,74
male,74
male,69
male,73
male,72
male,70
male,70
male,71
male,63
male,72
male,72
male,69
male,73
male,69
male,68
male,73
male,70
male,72
male,71
male,69
male,73
male,74
male,69
male,67
male,65
male,71
male,71
male,67
male,70
male,69
male,65
male,70
male,71
male,68
male,72
male,74
male,68
male,71
male,70
male,70
male,71
male,70
male,74
male,70
male,70
male,71
male,71
male,75
male,71
male,69
male,69
male,68
male,78
male,68
male,71
male,71
male,73
male,65
male,74
male,69
male,75
male,71
male,68
male,72
male,64
male,68
male,70
male,73
male,70
male,69
male,74
male,74
male,70
male,70
male,71
male,75
male,72
male,76
male,69
male,69
male,68
male,72
male,67
male,68
male,68
male,75
male,71
male,70
male,65
male,76
male,71
male,65
male,71
male,70
male,69
male,68
male,69
male,70
male,73
male,69
male,66
male,72
male,76
male,69
male,73
male,70
male,74
male,68
male,69
male,69
male,67
male,69
male,73
male,73
male,70
male,73
male,69
male,67
male,65
male,76
male,71
male,69
male,75
male,76
male,68
male,70
male,72
male,69
male,67
male,73
male,74
male,67
male,69
male,68
male,69
male,71
male,71
male,70
male,72
male,72
male,67
male,71
male,66
male,73
male,61
male,71
male,69
male,70
male,65
male,74
male,72
male,79
male,73
male,72
male,66
male,73
male,68
male,73
male,71
male,68
male,70
male,73
male,68
male,75
male,73
male,76
male,67
male,68
male,71
male,68
male,69
male,71
male,71
male,75
male,79
male,70
male,70
male,72
male,68
male,76
male,70
male,75
male,77
male,72
male,71
male,72
male,68
male,74
male,71
male,70
male,67
male,74
male,73
male,69
male,75
male,72
male,66
male,69
male,76
male,72
male,71
male,74
male,77
male,75
male,70
male,69
male,68
male,66
male,70
male,71
male,73
male,71
male,71
male,72
male,71
male,72
male,74
male,66
male,71
male,72
male,70
male,67
male,71
male,76
male,72
male,71
male,71
male,72
male,75
male,71
male,72
male,69
male,72
male,72
male,68
male,68
male,67
male,65
male,70
male,70
male,70
male,69
male,69
male,74
male,70
male,70
male,74
male,73
male,69
male,71
male,66
male,74
male,68
male,71
male,66
male,74
male,68
male,71
male,70
male,75
male,73
male,72
male,73
male,68
male,72
male,70
male,67
male,75
male,66
male,75
male,66
male,73
male,70
male,74
male,70
male,66
male,67
male,71
male,71
male,72
male,69
male,72
male,68
male,72
male,69
male,70
male,70
male,67
male,66
male,72
male,71
male,73
male,75
male,72
male,69
male,73
male,68
male,72
male,67
male,72
male,67
male,69
male,65
male,67
male,71
male,73
male,69
male,76
male,69
male,72
male,66
male,68
male,71
male,71
male,74
male,71
male,66
male,67
male,74
male,71
male,72
male,73
male,69
male,71
male,65
male,70
male,75
male,69
male,74
male,71
male,75
male,71
male,72
male,67
male,71
male,67
male,69
male,70
male,68
male,71
male,66
male,70
male,67
male,70
male,71
male,66
male,72
male,76
male,69
male,69
male,70
male,71
male,70
male,73
male,70
male,73
male,70
male,64
male,72
male,69
male,76
male,72
male,72
male,69
male,75
male,73
male,64
male,71
male,68
male,67
male,72
male,70
male,69
male,67
male,71
male,70
male,68
male,72
male,74
male,72
male,67
male,75
male,67
male,73
male,70
male,69
male,73
male,70
male,70
male,70
male,68
male,68
male,71
male,71
male,67
male,71
male,69
male,68
male,72
male,69
male,69
male,67
male,72
male,67
male,71
male,70
male,71
male,72
male,74
male,70
male,68
male,73
male,68
male,66
male,71
male,69
male,74
male,68
male,71
male,71
male,67
male,66
male,70
male,69
male,69
male,64
male,72
male,68
male,68
male,72
male,72
male,70
male,71
male,67
male,77
male,71
male,71
male,75
male,71
male,70
male,72
male,76
male,72
male,65
male,73
male,64
male,76
male,71
male,71
male,72
male,72
male,72
male,72
male,70
male,71
male,75
male,69
male,70
male,73
male,68
male,68
male,72
male,66
male,73
male,70
male,68
male,73
male,65
male,72
male,71
male,71
male,72
male,68
male,70
male,71
male,74
male,66
male,75
male,72
male,73
male,68
male,70
male,75
male,71
male,69
male,71
male,70
male,67
male,69
male,69
male,72
male,71
male,70
male,72
male,69
male,69
male,72
male,70
male,74
male,72
male,71
male,68
male,70
male,67
male,73
male,71
male,75
male,70
male,77
male,76
male,68
male,71
male,75
male,67
male,69
male,69
male,68
male,70
male,70
male,74
male,72
male,66
male,70
male,73
male,68
male,70
male,70
male,71
male,73
male,69
male,72
male,70
male,72
male,72
male,69
male,72
male,73
male,72
male,73
male,74
male,73
male,68
male,73
male,74
male,71
male,73
male,72
male,69
male,69
male,68
male,73
male,70
male,75
male,75
male,69
male,67
male,72
male,73
male,69
male,66
male,68
male,73
male,73
male,70
male,72
male,74
male,74
male,70
male,72
male,70
male,72
male,74
male,71
male,73
male,69
male,69
male,70
male,73
male,67
male,68
male,73
male,67
male,68
male,70
male,70
male,69
male,72
male,67
male,65
male,72
male,75
male,75
male,67
male,75
male,70
male,75
male,69
male,70
male,67
male,69
male,72
male,76
male,69
male,66
male,74
male,67
male,67
male,68
male,68
male,72
male,66
male,72
male,69
male,66
male,67
male,69
male,67
male,71
male,69
male,72
male,67
male,64
male,75
male,65
male,72
male,70
male,64
male,67
male,71
male,70
male,65
male,70
male,68
male,66
male,70
male,66
male,72
male,70
male,70
male,69
male,72
male,66
male,67
male,70
male,73
male,69
male,74
male,71
male,72
male,68
male,72
male,76
male,74
male,66
male,69
male,68
male,70
male,68
male,73
male,68
male,73
male,72
male,72
male,71
male,77
male,73
male,71
male,72
male,71
male,67
male,58
male,74
male,73
male,67
male,69
male,69
male,68
male,75
male,70
male,73
male,70
male,70
male,70
male,74
male,69
male,66
male,68
male,74
male,73
male,75
male,72
male,73
male,66
male,68
male,69
male,68
male,72
male,73
male,69
male,72
male,72
male,72
male,70
male,69
male,76
male,67
male,70
male,69
male,72
male,68
male,66
male,65
male,74
male,64
male,77
male,68
male,71
male,71
male,76
male,71
male,67
male,74
male,68
male,70
male,74
male,72
male,73
male,67
male,69
male,74
male,71
male,74
male,76
male,69
male,66
male,72
male,69
male,66
male,69
male,73
male,68
male,71
male,66
male,71
male,74
male,66
male,68
male,71
male,69
male,71
male,73
male,69
male,70
male,75
male,70
male,72
male,71
male,71
male,69
male,68
male,72
male,66
male,70
male,70
male,68
male,71
male,72
male,70
male,67
male,72
male,71
male,73
male,71
male,74
male,72
male,71
male,63
male,72
male,70
male,71
male,69
male,74
male,73
male,65
male,70
male,67
male,68
male,66
male,68
male,67
male,70
male,71
male,74
male,68
male,74
male,75
male,67
male,73
male,71
male,71
male,71
male,69
male,70
male,71
male,74
male,73
male,71
male,70
male,72
male,72
male,65
male,71
male,71
male,70
male,73
male,69
male,74
male,75
male,72
male,70
male,76
male,72
male,70
male,71
male,69
male,69
male,70
male,70
male,76
male,73
male,70
male,75
male,71
male,66
male,75
male,73
male,74
male,71
male,63
male,72
male,69
male,70
male,67
male,66
male,64
male,70
male,68
male,76
male,72
male,67
male,72
male,72
male,68
male,72
male,74
male,65
male,65
male,65
male,67
male,69
male,72
male,72
male,73
male,72
male,70
male,71
male,71
male,74
male,68
male,71
male,70
male,66
male,71
male,68
male,68
male,71
male,69
male,72
male,79
male,67
male,71
male,67
male,73
male,71
male,74
male,69
male,70
male,67
male,74
male,71
male,70
male,67
male,68
male,68
male,74
male,69
male,70
male,75
male,74
male,71
male,70
male,77
male,72
male,70
male,67
male,68
male,80
male,72
male,76
male,75
male,72
male,71
male,69
male,74
male,68
male,68
male,69
male,73
male,77
male,68
male,71
male,74
male,68
male,74
male,75
male,73
male,67
male,65
male,71
male,68
male,72
male,68
male,68
male,72
male,72
male,73
male,77
male,71
male,67
male,74
male,67
male,65
male,74
male,72
male,70
male,70
male,72
male,71
male,66
male,71
male,69
male,76
male,73
male,71
male,72
male,69
male,74
male,73
male,70
male,70
male,72
male,76
male,68
male,73
male,70
male,69
male,69
male,72
male,71
male,72
male,68
male,72
male,77
male,69
male,65
male,72
male,67
male,73
male,70
male,68
male,76
male,73
